job_id,job_title,employer,publication_date,application_deadline,municipality,region,category,type,hours,experience,number_of_vacancies,description,search_term,collected_date
30688390,Senior Engineer -Python,Klarna Bank AB,2026-03-03T13:11:55,2026-08-03T23:59:59,Stockholm,Stockholms län,Tech and Tools programmer,Vanlig anställning,Heltid,True,1,"What you’ll do
Build and maintain Python and SQL based systems for data pipelines, analyses, monitoring, and automated alerting
Evolve Klarna's abilities to measure and monitor its business critical metrics from an AI-driven perspective
Own projects end-to-end in time-boxed phases: scoping (1-2 weeks) → building → deploying → iterating
Present technical work and tradeoffs to senior leadership
Support and maintain what you build – no throwing projects over the wall
Work publicly in Slack channels with radical transparency (all work visible to the team)

Who you are
AI-First Engineer: Heavy hands-on experience with OpenAI/Anthropic APIs, prompt engineering, and AI-assisted coding tools (Cursor, GitHub Copilot, Claude Code, etc)
Tech Stack Flexible: Comfortable working across Python, Docker, AWS, APIs, databases – you adapt to the problem, not the other way around       
Business-Oriented: You translate stakeholder needs into technical solutions and care about why we're solving a problem, not just how            
Iterative Shipper: You build MVPs in 1-2 week cycles, gather feedback, and iterate quickly                                                      
Change Resilient: You thrive when priorities shift, requirements evolve, and ambiguity is the norm                                              
Self-Driven: You proactively unblock yourself, drive projects forward, and communicate openly in public channels

 Awesome to have                                                                                                                                  
Good understanding of common design patterns and comfortable with modern Python 3 practices (type hints, protocols, Pydantic, uv)
Experience with Terraform, Airflow, Slack API, OpenSearch, SPARQL, CI/CD
Track record of maintaining production systems while building new features
Background working with cross-functional stakeholders in product, analytics, and business operations                                                                   
Comfort working in highly transparent, documentation-heavy environments                                                                  
Experience killing or rescoping projects that aren't delivering value",python developer,2026-06-22 14:04:08
30662431,Microsoft Dynamics 365 F&O and AI Developer,Piab AB,2026-02-25T14:15:35,2026-07-27T23:59:59,Danderyd,Stockholms län,Mjukvaruutvecklare,Vanlig anställning,Heltid,True,1,"Position: Microsoft Dynamics 365 F&O and AI Developer
Location: Danderyd, Sweden
Department: Group IT
Type: Full-Time, Permanent, On-site
Experience: 5+ years of relevant technical work experience


About Piab Group:
 At Piab Group we improve our customers' productivity, sustainability, and safety through evolving industrial automation and have done so since 1951. We believe in an automated world where no resources are wasted, and no humans are injured. With annual sales of ~3 billion SEK and more than 1200 employees, Piab is a global organization, serving customers in more than 100 countries from a vast network of subsidiaries and channel partners. Since 2018, Piab Group has been owned by Patricia Industries, part of Investor AB.
What awaits you at our company
 Innovative Culture: Be part of a team that thrives on entrepreneurship and innovation. 
 Global Impact: Work with a company that is a world leader in industrial automation. 
 Global Presence: You will work in a truly global company with employees in more than 27 countries. 
 Sustainable Vision: Contribute to an automated world, reducing resource waste and promoting safety. 
 Professional Growth: Access opportunities for continuous learning and international career advancement. 
 Diverse and Inclusive: Join a workplace that values diversity and fosters an inclusive environment.
 Stable fast-growing employer: As part of Patricia Industries and connected to the Wallenberg family, Piab Group benefits from strong support and a commitment to long-term growth and sustainability.
Job Mission:
 Drive the design and development of Microsoft Dynamics 365 Finance & Operations solutions and AI-powered capabilities to support Piab’s global business processes, ensuring scalable, reliable and value-adding ERP and automation solutions.
PREFERED COMPETENCIES
Proven experience as a Dynamics 365 Finance & Operations Developer in large, complex ERP implementations (at least one major end-to-end project).
Strong hands-on expertise in X++, Visual Studio, extensions, event handlers, data entities, OData/REST APIs, and SSRS/Power BI for D365 F&O.
Solid understanding of AI/ML concepts and experience applying Azure OpenAI/LLM, Azure Machine Learning or AI Builder/Power Platform to real business scenarios.
Experience working in international environments (Europe, US, Asia) and with both agile and waterfall project methodologies.

KEY RESPONSIBILITIES:
Design, develop and maintain customizations, extensions, integrations, data entities, batch jobs and reports in D365 F&O using X++ and Visual Studio, following Microsoft best practices and upgrade-safe patterns.
Collaborate with functional consultants and business stakeholders to translate requirements into robust technical designs and high‑quality solutions across finance, supply chain, manufacturing and other core ERP processes.
Identify, design and implement AI- and ML-based use cases (e.g. forecasting, anomaly detection, intelligent recommendations, automation) using tools such as Azure OpenAI/Copilot Studio, Azure Machine Learning/Cognitive Services and Power Platform AI Builder.
Build and maintain secure, reliable integrations and data pipelines between D365 F&O and other internal/external systems and AI services (e.g. Azure services, Logic Apps, data lakes).
Lead or support technical aspects of data migration, performance optimization, testing, code reviews, release and deployment (LCS, Azure DevOps, Git/GitHub Actions).
Produce and maintain technical documentation and contribute to training, cut-over, go‑live, and ongoing maintenance and support (incidents, problems, service requests).
Actively participate in relevant project and support forums, driving continuous improvement, adherence to change/release processes and alignment with IT and business stakeholders.

KEY INTERFACES:
Business process owners and key users (Finance, Supply Chain, Manufacturing, Operations, etc.)
Group IT (solution architects, integration teams, data/AI teams, support teams)
Project managers and test managers
External implementation partners and Microsoft (technical architecture, escalations)

EXPERIENCE AND EDUCATION:
Bachelor’s or Master’s degree in Computer Science, Information Systems, Engineering or similar.
5+ years of relevant technical work experience, including proven experience as a D365 F&O Developer.
Demonstrated experience from at least one large, complex D365 ERP implementation project.
Experience working in global organizations and international project setups.
Microsoft certifications in D365 F&O and/or Azure (AI/Data) are an advantage.
Experience from B2B/industrial organizations is an advantage.

SKILLS & ABILITIES:
Deep technical skills in D365 F&O development (X++, Visual Studio, extensions, event handlers, data entities, OData/REST, SSRS, Power BI).
Good understanding of AI/ML concepts and hands-on experience with Azure OpenAI/LLM solutions, Azure Machine Learning or Python-based ML frameworks; ability to integrate AI services with D365 F&O.
Proficiency in C# and/or Python for building integrations, services and data pipelines; strong SQL and data‑modelling skills (e.g. Azure SQL, Dataverse, data lakes).
Experience with Azure DevOps, Git/GitHub Actions, scripting and automation (PowerShell, Azure CLI), and hybrid cloud/on‑prem integration scenarios.
Strong analytical and problem‑solving skills, with the ability to understand business needs and translate them into tangible technical solutions.
Experience with tools such as Jira/ALM/ServiceNow and SharePoint; solid understanding of change, release, deploy, testing, training and IT service management methodologies.
Excellent collaboration and communication skills, with a hands‑on, solution‑oriented mindset and ability to work effectively in global, cross‑functional teams.

How to Apply:
 If you are passionate about innovation and want to make a difference in the world of automation, we would love to hear from you!
Please be advised that a valid work permit for the country we offer the open vacancy is required for non-EU citizens. Unfortunately, applications without a valid work permit can not be considered.",python developer,2026-06-22 14:04:08
30466704,Software Flow Developer,SiNIX Flow AB,2026-02-01T00:00:00,2026-07-30T23:59:59,Göteborg,Västra Götalands län,Mjukvaruutvecklare,Vanlig anställning,Heltid,True,10,"We are now looking for more colleagues who has previously taken an active part in building and improving CI/CD systems and are familiar with some related practices such as provisioning, delivery flows, build systems, repository management, data management and data visualization. We learn, share knowledge and always strive to create and deliver the best solutions to our customer.
As we have a great range of customers demanding our skills it gives a good opportunity for you to discover many different solutions and technologies. Most of the time, you will be working together with colleagues from SiNIX, at the customer or in one of our teams.
Our customers trust in us and we work very closely with them. In the partnership, we guide them to the solutions that supports them in the best possible way.
Our mission in SiNIX Flow -  is to make software development smooth and efficient. An environment where you as a developer get fast feedback through intuitive built pipelines and continuous integration.
We are looking for persons with a few years of year's experience in CI/CD, DevOps etc BUT most importantly - are interested in making software development smooth and efficient.
It´s good if you have:
A Bachelor or Master's degree in Computer Science or equivalent.
Experience in CI/CD pipeline design.
Experience in IaC.
Experience in working with Docker and Kubernetes.
Experience with different cloud providers.
Scripting/coding in for example Python, but good to have C++, Golang etc.
We offer:
Interesting assignments
Great and skilled colleagues
Lots of fun and learning
We are a Göteborg based company, but have customers outside the region.
At SiNIX, we prioritize the value of our colleagues by creating memorable experiences and sharing skills. We empower our employees with choices in training, vacation time, and flexible salaries, fostering a supportive and thriving work environment. Our aim is to inspire ongoing growth and development, making success a shared journey.",python developer,2026-06-22 14:04:08
30454148,Internet of Vehicles,ITMOTIVE in Sweden AB,2026-01-10T15:47:00,2026-07-08T23:59:59,Kungsbacka,Hallands län,Systemutvecklare/Programmerare,Vanlig anställning,Heltid,True,2,"1. Extensive experience in IoV (Internet of Vehicles) cloud platform services.
2. Familiar with vehicle connectivity functions, with rich vehicle connectivity functional test experience.
3. Debugging and resolving customer reported issues from markets.
4. Experience in AWS. GCP knowhow is a plus.
5. Computer Science major with programing experience using Python and Java.
6. Mandarin speaking is a plus.",python developer,2026-06-22 14:04:08
31006496,Director Machine Learning,Radeptus i Sverige AB,2026-05-07T09:33:55,2026-11-03T23:59:59,Lund,Skåne län,Utvecklingschef,Vanlig anställning,Heltid,True,1,"CellaVision AB – Lund, Sweden
About us
CellaVision is a global leader in digital cell morphology within hematology, and our analyzers are trusted in healthcare services around the world. We focus on innovation, working with the latest in programming, digital imaging, and machine learning to provide value to our customers. By joining us, you’ll be part of a creative, skilled team shaping the future of medical technology
www.cellavision.com
Lead the future of AI-driven diagnostics
What if your next role was not only about building advanced AI systems, but also about improving healthcare diagnostics worldwide?
At CellaVision, machine learning has been an important part of our technology for more than 30 years. We are now consolidating our expertise into a dedicated machine learning organization, further strengthening capabilities built over decades.
We are now looking for a Director Machine Learning to lead this journey.
Why this role matters
CellaVision is a global leader in digital microscopy for hematology, helping laboratories deliver faster and more accurate diagnoses. Our solutions combine advanced imaging, robotics, and AI-powered analysis to improve patient outcomes worldwide.
As Director Machine Learning, you will:

Lead and develop a strategically important machine learning organization


Work alongside some of the most experienced experts in machine learning and medical image analysis


Help shape the future of AI-powered diagnostics in a company where machine learning is already proven, deployed, and used at scale


Drive the development of advanced algorithms used in laboratories around the world


This is a unique opportunity to combine technical leadership, organizational influence, and meaningful impact on healthcare.
Your mission
You will lead and develop CellaVision’s machine learning function, with responsibility for both technical excellence and organizational growth.
Your responsibilities include:

Building, leading, and developing a highly skilled machine learning organization, including a dedicated validation team


Driving the design, development, and deployment of advanced machine learning models for medical image analysis


Ensuring robustness, performance, and regulatory-grade quality of algorithms


Establishing efficient processes, workflows, and ways of working


Collaborating cross-functionally to translate clinical and business needs into technical solutions


Engaging with universities and research partners to stay up to date with the latest developments in machine learning and AI


Ensuring CellaVision remains at the forefront of developments in machine learning and AI


As Director Machine Learning, you will play an important role in shaping CellaVision’s long-term machine learning capabilities. You will report to the VP Devices & Software and be part of the Devices & Software division’s management team.
Who you are
You are an experienced technical leader with deep expertise in machine learning. You enjoy going deep into complex problems while also enabling others to perform at their best.
You likely bring:

More than 10 years of experience in R&D, including several years in leadership roles


Strong expertise in machine learning and AI, ideally within medical imaging


Experience delivering machine learning solutions from research to production


A track record of building and leading high-performing teams, including senior talent


The ability to bridge technical and non-technical stakeholders


A structured mindset, with experience working in quality- and regulation-driven environments


Experience working in regulated or other quality-critical environments is considered an advantage


A strong academic background in applied mathematics, computer science, or a related field


A genuine interest in developments within machine learning research and modern AI methods


Most importantly, you are motivated by solving meaningful and technically challenging problems together with highly skilled colleagues.
Why CellaVision

More than three decades of machine learning innovation


Technology that contributes directly to faster diagnoses and improved patient care


A global company with products used in laboratories in more than 40 countries


An engineering-focused environment built on quality, collaboration, and long-term thinking


The opportunity to shape and develop a new organizational unit with strong existing expertise and technology


Practical details

Location: Lund, Sweden


Reporting to: VP Devices & Software


Travel: Limited


Join us
At CellaVision, you will combine advanced machine learning, technical leadership, and real-world healthcare impact.
If you are ready to help shape the next generation of healthcare diagnostics, we would love to hear from you.
In this recruitment process, we are partnering with Radeptus. For any questions regarding the position, please contact Jenny Månsson at +46 703 318 506 or via email at jenny@adeptus.se.
Please submit your application here",machine learning,2026-06-22 14:04:08
30646235,Machine Learning Engineer ,Modulai AB,2026-02-23T09:12:05,2026-08-20T23:59:59,Stockholm,Stockholms län,"Civilingenjör, systemutveckling",Vanlig anställning,Heltid,True,4,"Modulai works with fish, trains, clothes, money, pets, office spaces, sound sensors and much more. If there is data, we do ML (Machine Learning) on it. 
Our team consists of devoted ML engineers with strong track records from some of Sweden’s most successful startups. We work on project basis and take end-to-end responsibility. We love ML and we think that the best way for us to expand our knowledge is to be exposed to a diversified set of challenging and fun projects. 
MACHINE LEARNING ENGINEER 
As a member of the ML-team you will be working with a broad range of problems with one common denominator – ML will be the key ingredient. The projects could be external as well as internal – and in all cases – delivery is central. 
You will have to analyze the problem at hand, come up with a solution strategy and execute on it. This typically entails gaining an in-depth understanding of the challenge, understanding the available data and then re-formulating it as a ML problem. It requires openness, creativity and an eagerness to learn new methodology and exploring new terrains. 
We frequently attack these problems as a team, meaning that you will have to be able to clearly explain your reasoning and code in order to engage the rest of us. 


Our Stack
Python / R – standard open-source libraries
Scikit-learn and various specialized Python and R ML libraries
Large Language Model (LLM) frameworks such as LangChain/LlamaIndex, LangGraph, CrewAI
Cloud platforms such as AWS, GCP, and Azure
CI/CD: DVC, Github Actions, Sagemaker/VertexAI/AzureML,
Relational database management systems
MLOps and LLMOps tools for model deployment and monitoring.
Software engineering best practices, including testing, version control (Git), and containerization (Docker, Kubernetes)
Orchestration: Airflow, AWS Step functions, etc Engineering/LLM/deployment: Kubernetes, docker, terraform



Responsibilities
Analyzing and planning problems, solutions, and delivery with stakeholder managment, and communication with client
Preprocessing, feature engineering, and dataset creation
ML and LLM model development, fine-tuning, and evaluation
Validation of results and model interpretability
Building and optimizing data pipelines and ML/LLM infrastructure
Developing APIs and integrating ML models into production systems
Ensuring scalability, monitoring, and performance optimization of deployed models



Background & Skills
MSc or Ph.D. in a quantitative field
Excellent understanding of a broad set of ML and deep learning algorithms, including LLMs
Strong software development skills in Python and experience with software engineering best practices
Experience deploying ML and LLM models into production environments
A passion for lean, clean, and maintainable code
The desire to grow and to share insights with others



Helpful Knowledge
Deep learning frameworks and transformer-based architectures
LLM fine-tuning, prompt engineering, and retrieval-augmented generation (RAG)
Data pipelining and ML/LLM infrastructure best practices
DevOps experience, CI/CD, Kubernetes, and serverless architectures
Experience with vector databases e.g (Pinecode, redis, and ElasticSearch) for LLM applications



About Team Modulai
At Modulai we focus 100% on solving problems with machine learning (ML). We work in teams on a project basis. We work for clients, as part of the core team in startups where we have long-time engagement as well for large enterprises transforming ways of working.
Learning and teamwork are central to how we work. Everyone in the team is or will soon be a full-stack ML engineer capable of scoping and developing end-to-end ML solutions. You should be able to do end-to-end machine learning products by yourself but actually, never do it because we always work in teams. If there is data, we will do ML on it!
Apply here: https://modulai.teamtailor.com/",machine learning,2026-06-22 14:04:08
31098443,Machine Learning Engineer till tt2,ACADEMIC WORK SWEDEN AB,2026-05-28T15:34:59,2026-11-24T23:59:59,Stockholm,Stockholms län,"Civilingenjör, teknisk fysik",Vanlig anställning,Heltid,True,1,"Som Machine Learning Engineer hos tt2, kommer du att vara en nyckelaktör i att forma framtiden för inomhusnavigering genom banbrytande teknik. Vi söker en passionerad individ med starka kunskaper inom maskininlärning och statistisk modellering. Denna roll erbjuder en stimulerande miljö där teoretiska diskussioner och ""trial and error""-metoder är vardag, vilket ger dig möjlighet att kontinuerligt utforska och förbättra metoder för inomhuspositionering. Hos oss blir du en del av ett dynamiskt team där du har inflytande i alla stadier av utvecklingsprocessen, från initiala koncept till färdiga modeller. Om du är redo för en spännande utmaning, välkommen att ansöka!
Om tjänsten
tt2 AB har tagit fram en banbrytande lösning för positionering i miljöer där GNSS/GPS-signaler inte är tillförlitliga eller utsätts för störningar (t.ex. inomhus, under jord eller vid elektronisk krigsföring). Systemet är mjukvarubaserat och designat för att köras på kommersiell hårdvara, såsom smartphones. Vår produkt är en s.k. ”dual use”-teknologi som används inom både den civila marknaden och försvarsområdet. Rollen innebär att du blir en nyckelperson i vårt lilla utvecklingsteam, där alla bidrar direkt till tekniken och företagets framdrift.
Du erbjuds
En plats i en växande startup där du blir en del av ett kompetent och engagerat team
Möjligheten att vara en del av en spännande utvecklingsresa där kreativitet och idéer uppmuntras
Arbetsuppgifter som sträcker sig från konceptualisering till implementation av positioneringssystemet

Arbetsuppgifter
Att utveckla positioneringssystemet från tanke till färdig modell  
Arbeta aktivt med positionering och ta fram fysikaliska/matematiska/ML modeller från grunden och sedan implementera och testa dessa  
Kontinuerligt testa och evaluera metoder för att göra IPSen bättre

Vi söker dig som
Har en civilingenjörsexamen inom teknisk fysik eller teknisk matematik med inriktning mot maskininlärning eller relaterade områden
Besitter goda kunskaper i Python och PyTorch samt erfarenhet av att utveckla matematiska modeller och maskininlärningsalgoritmer
Är bekväm med både traditionella och djupinlärda metoder
Besitter kunskaper inom reglerteknik
Har erfarenhet av objektorienterad programmering (t.ex. Java/Kotlin, C++)
Kan kommunicera flytande på svenska och engelska
Har kunskaper i Linux, git, eller MLOps (meriterande)

För att lyckas i rollen har du följande personliga egenskaper:
Strukturerad och självgående
Problemlösande och resultatinriktad
Motiverad av att arbeta varierat och lösningsorienterat

Vår rekryteringsprocess
Denna rekryteringsprocess hanteras av Academic Work och vår kunds önskemål är att alla frågor rörande tjänsten skickas till Academic Work.
Vi tillämpar löpande urval och kommer plocka ner annonsen när tillräckligt många kandidater har nått slutskedet i rekryteringsprocessen. Rekryteringsprocessen innehåller två urvalstest: ett personlighetstest och ett test i kognitiv förmåga. Testerna är ett verktyg för att kunna hitta den kandidat med högst potential för tjänsten samt främja jämlikhet, mångfald och en rättvis rekryteringsprocess.",machine learning,2026-06-22 14:04:08
31165388,Applied Machine Learning Engineer - 18194,Veritaz AB,2026-06-10T16:43:15,2026-07-10T23:59:59,,,Systemutvecklare/Programmerare,Tidsbegränsad anställning,Heltid,True,1,"Veritaz is a leading IT staffing solutions provider in Sweden, committed to advancing individual careers and aiding employers in ensuring the perfect talent fit. With a proven track record of successful partnerships with top companies, we have rapidly grown our presence in the USA, Europe, and Sweden as a dependable and trusted resource within the IT industry. 
Assignment Description
We are seeking a Machine Learning Engineer
What You Will Work On
Develop, train, and optimize machine learning models for production use cases
Build and maintain end-to-end ML pipelines and workflows
Perform feature engineering and exploratory data analysis (EDA)
Deploy machine learning models into production environments
Implement model retraining, calibration, and continuous improvement strategies
Develop predictive models and decision-support systems
Work with model-driven decisioning and optimization approaches
Explore and implement bandit algorithms for dynamic decision-making
Monitor model performance and ensure stability in production systems
Improve existing ML workflows for scalability and robustness
Collaborate with data engineers, software engineers, and business stakeholders
Contribute to development of new ML-powered features and capabilities
Support automation of intelligent decision-making systems
Ensure reproducibility, reliability, and observability of ML systems

What You Bring
Experience in Machine Learning Engineering or Applied Machine Learning
Strong understanding of predictive modeling techniques
Experience with model retraining and lifecycle management
Hands-on experience with production ML systems
Experience in exploratory data analysis (EDA) and feature engineering
Experience with model-driven decisioning systems
Knowledge of TensorFlow or similar ML frameworks
Experience deploying machine learning models into production
Understanding of scalable ML system design and architecture
Ability to collaborate effectively with cross-functional teams",machine learning,2026-06-22 14:04:08
31193902,Doctoral student in machine learning for sustainable welding materials,CHALMERS TEKNISKA HÖGSKOLA AKTIEBOLAG,2026-06-18T12:09:41,2026-07-30T23:59:59,Göteborg,Västra Götalands län,Doktorand,Vanlig anställning,Heltid,True,1,"We are looking for a Ph.D. student to conduct ground-breaking research using machine learning methods with the aim of developing a new generation of welding materials. The project is multidisciplinary, and you will work closely together with experts at Chalmers and industry with long and recognized experience of welding science and AI methods.
About us
The Ph.D. student will be employed at the Division of Energy Technology at the Deptartment of Environmental and Energy Sciences at Chalmers University of Technology. We conduct research and offer education mainly in energy technology and energy systems. Our research focuses on combustion and gasification of biomass, technologies for carbon dioxide avoidance, development of energy materials, and sustainable energy systems. The current project will be carried out in close collaboration with the Division of Chemical Physics at Chalmers, which conducts fundamental research with respect to computational materials using first-principles methods and machine learning approaches.
About the research project
Welding is, in many ways, the backbone of our society and is prevalent across most industries, including automotive, energy, and manufacturing. Still, the industry is associated with high resource use and depends on certain strategic and critical metals. In this project, financed by the Swedish Energy Agency, you will work closely with industrial partners ESAB and Höganäs, with the overall vision of developing effective algorithms for rapid, robust predictions of welding materials.
Who we are looking for
The following requirements are mandatory:
To qualify as a Doctoral student, you must have a Master's degree (masterexamen) of 120 credits or a Master's degree (magisterexamen) of 60 credits* in the fields of physics, chemistry, chemical engineering, data- or material sciences (or equivalent competence).
Strong written and verbal communication skills in English
Social competence is important as the position is interdisciplinary, i.e., includes collaboration between two departments at Chalmers and industrial collaborators.

*for students with an education earned outside of Sweden, a 4-year Bachelor's degree is accepted.
The following experience will strengthen your application:
Experience in using or developing machine learning or artificial intelligence algorithms.
Experience with first-principle methods for material modelling, such as density functional theory and molecular dynamics.
Experience of research or courses exploring thermodynamics, chemistry, or physics of materials such as metals and metal oxides.

What you will do
Take courses at an advanced level within the Graduate school of Energy, Environment and Systems.
Develop your own scientific concepts and communicate the results of your research verbally and in writing
The position generally also includes teaching on Chalmers' undergraduate level or performing other duties corresponding to 20 percent of working hours
Development of AI and ML models to establish composition–processing–property relationships in welding materials and to predict new material formulations. This includes both conventional predictive models and generative and active-learning approaches.
The research will be conducted in close collaboration with industry, and we envisage that some research time will also be spent at industrial sites.

Contract terms
The Doctoral student positions are fully funded from start.
The position is a fixed-term appointment of four years, with the possibility of teaching up to 20%, which extends the position to five years.
A starting salary of 35,725 SEK per month (valid from May 1, 2026).
Doctoral studies require physical presence throughout the entire study period. A valid residence permit must be presented by the study start date; otherwise, the admission may be withdrawn.

What we offer
As a Doctoral student at Chalmers, you are an employee and enjoy all employee benefits. Read more about working at Chalmers and our benefits for employees.
A dynamic and inspiring working environment in the coastal city of Gothenburg.
Read more about Sweden's generous parental leave, subsidized day care, free schools, healthcare etc at Move To Gothenburg.

Chalmers is dedicated to improving gender balance and actively works with equality projects, such as the GENIE Initiative for gender equality and excellence. We celebrate diversity and consider equality and inclusion as fundamental aspects of all our activities.
If Swedish is not your native language, Chalmers offers Swedish courses to help you settle in.
Find more general information about doctoral studies at Chalmers here.
Application procedure
The application should be written in English and attached as PDF-files, as below. Maximum size for each file is 40 MB. Please note that the system does not support Zip files.
CV
Personal letter
A brief introduction about yourself.
A brief motivation as to why you are interested in this position.

Bachelor's and, if available, master's thesis together with the transcripts.
Use the button at the foot of the page to reach the application form.
A background check may be conducted as part of the application process.
Please note: The applicant is responsible for ensuring that the application is complete. Incomplete applications and applications sent by email will not be considered. Contact details to references will be requested after the interview.
We welcome your application no later than July 30, 2026
For questions, please contact:
Name Tobias Mattisson
Professor
tm@chalmers.se, +46-31-7721425.
Name Anders Hellman
Professor
anders.hellman@chalmers.se, +46-31-7725611
We look forward to your application!
*** Chalmers declines to consider all offers of further announcement publishing or other types of support for the recruiting process in connection with this position. ***
Chalmers University of Technology in Gothenburg conducts research and education in technology and natural sciences at a high international level. The university has 3100 employees and 10,000 students, and offers education in engineering, science, shipping and architecture. With scientific excellence as a basis, Chalmers promotes knowledge and technical solutions for a sustainable world. Through global commitment and entrepreneurship, we foster an innovative spirit, in close collaboration with wider society.
Chalmers was founded in 1829 and has the same motto today as it did then: Avancez – forward.",machine learning,2026-06-22 14:04:08
31199684,Doktorand inom Undervattensrobotik,KUNGLIGA TEKNISKA HÖGSKOLAN,2026-06-22T10:58:22,2026-07-12T23:59:59,Stockholm,Stockholms län,Doktorand,Vanlig anställning,Heltid,True,1,"Projektbeskrivning
Forskarutbildningsämne: Datalogi
Huvudmålet är att bevisa konceptet för multimodalitet, flera fordon, lokalisering och förändringsdetektering i scenariot med samarbetande autonoma undervattensfordon, det vill säga autonom detektering av förändringar på havsbotten, med hjälp av flera autonoma fordon som kartlägger området och bygger en detaljerad 3D-modell med hjälp av multimodal avkänning över tid.
Detta projekt kommer att arbeta nära de andra studenterna vid Swedish Maritime Robotics Centre, SmaRC. Det kommer att inkludera multi-agent navigering i GPS-förbjudna miljöer, samarbetsinriktad perception och maskininlärning. Experimenten kommer att utföras på autonoma undervattensfordon och sonar sensorer som tillhandahålls av SMaRC och det marina robotlaboratoriet, MRL.  
Handledning: John Folkesson föreslås handleda doktoranden. Beslut tas vid antagning
Behörighet för antagning
För att bli antagen till forskarutbildning (kap 7 39 § högskoleförordningen) krävs att den sökande har grundläggande behörighet:
avlagt en examen på avancerad nivå, eller
fullgjort kursfordringar om minst 240 högskolepoäng, varav minst 60 högskolepoäng på avancerad nivå, eller
på något annat sätt inom eller utom landet förvärvat i huvudsak motsvarande kunskaper.

Utöver ovanstående  finns också ett obligatoriskt krav på engelska motsvarande Engelska B/6.
Urval
För att lyckas med dina doktorandstudier på KTH behöver du vara målinriktad och ihärdig i ditt arbete. Vid urval av de sökande bedöms förmågan att:
självständigt driva sitt arbete framåt,
kunna samarbeta med andra,
ha ett professionellt förhållningssätt och
analysera och arbeta med komplexa frågor.

Efter behörighetskraven kommer stor vikt läggas vid personliga egenskaper.
Målexamen: Doktorsexamen
Information om antagning och anställning 
Endast den som antagits till forskarutbildning får anställas som doktorand. Den sammanlagda anställningstiden får inte vara längre än vad som motsvarar utbildning på forskarnivå på heltid under fyra år. En anställd doktorand kan i begränsad omfattning (högst 20 %) utföra vissa arbetsuppgifter inom t.ex. utbildning och administration. En ny anställning som doktorand gäller för högst ett år, anställningen får därefter förnyas med högst två år i taget. Vid studier som ska avslutas med licentiatexamen får den sammanlagda anställningstiden inte vara längre än vad som motsvarar utbildning på forskarnivå på heltid under två år.
Som doktorand får du del av KTH:s anställningsförmåner och har en månadslön enligt KTH:s avtal för doktorandlöner. Läs mer om Forskarstudier vid KTH | KTH | Sweden.
Fackliga representanter
Kontaktuppgifter till fackliga representanter.
Doktorandsektionen (Tekniska högskolans studentkår)
Kontaktuppgifter till doktorandsektionen.
Ansökan 
Du ansöker via KTH:s rekryteringssystem. Du som sökande har huvudansvaret för att din ansökan är komplett när den skickas in.
Ansökan ska ha följande innehåll
Kopior av examensbevis och betyg från tidigare universitetsstudier och intyg på uppfyllda språkkrav (se ovan). Översättningar till engelska eller svenska om originaldokumentet inte är utfärdade på ett av dessa språk. Kopior av original ska vidimeras 
CV med relevanta professionella erfarenheter och kunskaper.
Ansökningsbrev med en kortfattad redogörelse om varför du vill bedriva forskarstudier, om dina akademiska intressen och hur de relaterar till dina tidigare studier och framtida mål. (Max 2 sidor)
Representativa publikationer eller tekniska rapporter. För längre dokument, bifoga gärna en sammanfattning (abstract) och en webblänk till den fullständiga texten.
Namn och email till två refenspersoner.

Ansökan ska vara KTH tillhanda senast sista ansökningsdagen vid midnatt, CET/CEST (Central European Time/Central European Summer Time). 
Övrigt
För information om behandling av personuppgifter i samband med rekrytering.
Det kan förekomma att en anställning hos KTH är placerad i säkerhetsklass. Om så är fallet för just denna anställning görs en säkerhetsprövning av sökande i enlighet med säkerhetsskyddslagen (2018:585) efter samtycke. I dessa fall är en förutsättning för anställning att sökande blir godkänd efter säkerhetsprövning.
Vi undanber oss direktkontakt med bemannings- och rekryteringsföretag samt försäljare av platsannonser.
Bli en del av KTH  
KTH formar framtiden genom utbildning, forskning och innovation. Som ett ledande internationellt tekniskt universitet spelar vi en aktiv roll i att driva och medverka i omställningen till ett hållbart samhälle. Här erbjuds du möjligheten att växa och utvecklas på en kreativ och dynamisk arbetsplats med goda arbetsvillkor och förmåner. Jämställdhet, mångfald och lika villkor är en kvalitetsfråga och en självklar del av KTH:s värdegrund som universitet och statlig myndighet.
Läs mer om våra förmåner och hur det är att arbeta och utvecklas på KTH.",machine learning,2026-06-22 14:04:08
